,과정명,학원명,기간,훈련비,정원,취업률,연령대
2100,방송영상편집&모션,방송정보국제교육원,122,5495040,28,79.9,
2101,GTQ 1급 자격취득 (포토샵+일러스트),이젠IT컴퓨터아카데미,28,685410,20,,25
2102,스마트기기 UX/UI 디자인(앱&웹디자인) 양성과정,국제직업능력개발교육원 주식회사,109,4259200,20,,
2103,스마트UI 웹디자인(웹퍼블리셔) 양성A,신한양직업전문학교,76,3371400,20,69.2,
2104,과정평가형 웹디자인기능사(A),주식회사인천직업능력개발원,71,2931800,20,57.1,
2105,시각디자인을 활용한 컬러리스트 양성과정,창원직업전문학교,88,3427590,20,67.9,
2106,"포토샵,일러스트 활용 그래픽디자인실무",연세직업전문학교,40,899040,20,,
2107,쇼핑몰제작실무과정(웹시각디자인),한빛정보직업전문학교,36,1011420,20,,
2108,게임 프로그래밍 전문가 양성과정,서울게임아카데미부산학원,180,4205920,20,50,
2109,(과정평가형 자격) 웹디자인기능사 취득과정 B(UI/UX반응형웹취업과정),그린컴퓨터아트학원,91,3185460,20,76.9,23
2110,웹디자인(포토샵+일러스트) 실무과정,중앙컴퓨터회계학원,44,741700,15,,
2111,"(게임콘텐츠제작)게임그래픽 디자이너 양성과정 (2D원화,UI,3D)",(주)누리마루학원,152,4735560,27,42.3,27
2112,"[원격+집체훈련] 영상 모션 편집(포토샵, 프리미어, 애프터이펙트)",(사)한국디지털컨버전스협회,62,715770,30,41,
2113,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,
2114,(게임콘텐츠제작) 게임그래픽전문가 양성 B,국제컴퓨터아카데미,90,4486320,20,78.8,27
2115,(과정평가형)웹디자인(웹디자인기능사취득)양성과정B,그린컴퓨터아카데미 신촌,69,2743030,20,84,28
2116,"한번에 끝내는 영상기획, 영상제작, 영상편집 과정(프리미어)",한국이러닝협회,28,62370,500,,
2117,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,
2118,[탑강] UX디자인 7가지 비밀,한국이러닝협회,40,149770,500,25,
2119,웹툰 및 게임 그래픽 제작 양성과정,(주)누리마루학원,72,2243160,27,,
2120,"시각,편집디자인(포토샵,일러스트,인디자인,GTQ자격)",(주)허브컴퓨터회계아트학원,40,899040,14,45.3,
2121,"환경디자인(캐드,맥스,실내건축,스케치업)",이젠컴퓨터아트학원,75,3371400,20,73.8,
2122,마야(MAYA & VFX) 3D 전문가 과정,(사)한국디지털컨버전스협회,33,1442520,500,,
2123,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아카데미 신촌,84,4270440,20,84,
2124,"스마트콘텐츠 디자인&영상편집(프리미어,애펙)",더조은컴퓨터아트학원,50,1246200,20,37.8,22
2125,디자인편집과영상편집&유튜브영상제작,배움회계캐드컴퓨터학원,48,1067610,10,43.6,
2126,영상편집&UIUX디자인 A,부산나래디자인학원,79,3956000,20,92.3,25
2127,"실내건축설계디자인[캐드(CAD),맥스(MAX)] 양성과정 (N.04)",강남 그린컴퓨터아카데미,134,4495200,20,66,
2128,"시각디자인(일러스트, 포토샵) 양성과정",그린컴퓨터아카데미 부천,38,1067610,20,,
2129,[2020년 과정평가형]실내건축산업기사 취득과정(인테리어 설계 디자인),하이미디어컴퓨터학원,96,3986400,22,71.4,28
2130,"(시각디자인) 일러스트, 포토샵, 인디자인 실무 시각디자이너 양성과정",그린컴퓨터아카데미 부천,120,3371400,20,70.5,26
2131,[디지털디자인]UI/UX 반응형 웹디자인&웹퍼블리셔 실무전문과정-B,그린컴퓨터아트학원,95,4270440,20,76.9,
2132,시각디자인GTQ자격취득(일러스트&포토샵),더조은아이티아카데미학원,17,758560,20,32.9,
2133,"그래픽디자인(포토샵 GTQ1급, 일러스트GTQi2급)기초+활용과정",미래컴퓨터아트학원,25,810730,10,,
2134,"시각디자인 (일러스트레이터,포토샵) 과정 (A)",그린컴퓨터아카데미 수원,32,899040,20,45.3,
2135,(멀티미디어콘텐츠제작)스마트문화앱콘텐츠 개발자 양성과정-원격+집체,new광주직업전문학교(북구),93,3919670,20,33.3,
2136,반응형 UI/UX 웹디자인(웹퍼블리셔),그린컴퓨터아카데미,95,4270440,20,78.8,21
2137,"스마트기기 UI/UX 디자인(디지털앱&웹디자인,웹퍼블리셔)",더조은컴퓨터아트학원,70,3146640,20,54.3,28
2138,웹디자인(UI/UX) 실무 양성과정(B),부산부경직업전문학교,65,3067480,20,61.5,28
2139,[과정평가형]실내건축산업기사(실내건축 인테리어 디자인),그린컴퓨터아카데미,88,4228000,20,66.7,
2140,"웹디자인실무(포토샵, 일러스트), 쇼핑몰관리 양성과정",덕천미래컴퓨터학원,14,618090,20,,
2141,"광고영상콘텐츠(프리미어,에펙)&3D모션그래픽제작",더조은컴퓨터아트학원,50,1557750,20,,
2142,(디지털디자인)반응형웹디자인(웹퍼블리셔)양성과정A-4,그린컴퓨터아카데미 부산,95,4270440,20,63.4,
2143,(디지털디자인) [비전공/초보자] 웹디자인&웹퍼블리셔 양성과정,그린컴퓨터아카데미 부천,127,4270440,20,70.5,
2144,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터학원,38,1067610,20,38.1,
2145,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터아트학원,48,1067610,20,,
2146,1인 미디어(영상 촬영 및 편집) 제작자 과정,주경야독 직업전문학교,67,2976480,20,,34
2147,"디지털디자인(UI/UX, 웹디자인, 웹퍼블리싱)",(주)강림직업전문학교,109,4270440,30,81.8,
2148,맥스(3DMAX)를 활용한 게임콘텐츠&영상디자인 양성과정 (N.01) G,강남 그린컴퓨터아카데미,97,4797870,30,41.4,
2149,마야(MAYA) 3D그래픽 애니메이션 양성과정,강남 그린컴퓨터아카데미,44,1900450,20,49.3,
2150,"웹툰,이모티콘,동화캐릭터일러스트실기",서울일러스트미술학원,40,1495440,15,40,
2151,그래픽디자이너양성(포토샵+일러스트+인디자인+포트폴리오),하우디자인캐드학원,48,1067610,10,43.9,31
2152,"디지털영상편집디자인(프리미어,애프터이펙트)",그린컴퓨터아카데미,50,1404750,20,53.8,
2153,디자인입문을 위한 시각디자인(일러스트&포토샵 )GTQ자격증취득,더조은컴퓨터학원,32,899040,20,38.1,
2154,"옥외광고출판디자인(시각디자인,편집디자인)전문가 양성과정 K-1",그린컴퓨터아카데미 부산,85,3820920,20,63.4,
2155,디지털디자인(웹디자인&웹퍼블리싱)A,방송정보국제교육원,88,3877110,25,,
2156,"디지털 영상편집 (프리미어,애프터이펙트) 디자인과정",강남 그린컴퓨터아카데미,58,1629510,20,40.6,
2157,"시각디자인 및 영상그래픽제작,편집",이젠컴퓨터아트서비스학원,34,955230,20,47.4,
2158,동화캐릭터일러스트창작,서울일러스트미술학원,40,1495440,15,40,
2159,제품응용모델링실무(CAD+3D모델링),동양직업전문학교,88,3933300,20,76.5,
2160,(게임콘텐츠) 2D&3D 게임그래픽제작 실무자 양성 과정,(주)하우온라인게임스쿨,117,5420970,20,42,
2161,게임그래픽통합콘텐츠제작양성과정,시드학원,135,4205920,20,52.1,
2162,반응형웹디자인&웹퍼블리셔 취업과정 D-2,그린컴퓨터아카데미 부산,95,4270440,20,63.4,
2163,그래픽디자인제작실무(일러스트&포토샵),목포국제직업전문학교,40,899040,20,,
2164,시각광고디자인(일러스트&포토샵)_160H,더조은컴퓨터학원,32,899040,20,,
2165,시각디자인(일러스트&포토샵),더조은퍼스트컴퓨터바리스타학원,25,561900,20,35.2,
2166,스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,
2167,편집(시각)디자인(포토샵+일러스트+GTQ자격증)과정,그린컴퓨터아카데미 신촌,38,1067610,20,53.7,
2168,컴퓨터그래픽스운용기능사 취득 (실기),남승화직업전문학교,25,561900,15,50,
2169,"웹퍼블리셔 UI/UX웹디자인(웹표준,html5,css3,Javascript,J-Query) 양성과정",더조은컴퓨터아트학원,95,4270440,30,74.6,26
2170,ATC캐드마스터 1급 자격증 취득과정,남승화직업전문학교,20,449520,15,50,
2171,CAD 캐드실무능력평가(CAT) 2급 자격증,남승화직업전문학교,25,561900,15,50,
2172,"환경인테리어디자인(캐드,맥스,스케치업)",라인컴퓨터아트학원,98,4158060,25,58.3,32
2173,"UI/UX 웹디자인 실무자 양성(웹퍼블리셔,프론트엔드)(비)B",더조은컴퓨터아트학원,79,3859930,20,69.8,
2174,"컴퓨터그래픽 GTQ자격증과정(일러스트,포토샵)",이음컴퓨터디자인학원,50,842850,10,28,
2175,"영상편집(프리미어, 파이널컷)",방송정보국제교육원,30,686880,20,,
2176,"영상제작(영상편집, 모션그래픽, 영상촬영)양성 훈련 2",(재)한국아이티교육재단 한국IT아카데미 구로,98,4407480,30,69.2,
2177,"포토샵&일러스트(기초부터실무)및 GTQ 취득과정(포토샵1급,일러스트1급)",신영진컴퓨터학원,54,899040,10,49,
2178,디지털 웹디자인/웹퍼블리셔 [과정평가형 국가기술자격증 취득](A),이젠아카데미평생교육원,86,3539400,20,83.9,23
2179,영상편집과 1인미디어운영 전문가양성,평택직업전문학교,27,1009420,15,,
2180,"영상편집(프리미어,에프터이펙트) 전문가 양성",인천 그린컴퓨터아카데미,49,1629510,20,45.5,
2181,(스튜디오실습)광고컨텐츠&유튜브 영상편집,하이미디어IT융합인재개발원,60,1869300,20,,
2182,"디지털영상편집디자인(프리미어,에펙)",더조은퍼스트컴퓨터바리스타학원,34,758560,20,35.2,
2183,게임 엔진응용 및 플랫폼응용 프로그래머 양성과정,서울게임아카데미구로학원,120,2243160,11,,
2184,"광고콘텐츠(영상편집제작 프리미어,애프터이팩트) 훈련과정",그린컴퓨터아카데미 부천,48,1495440,20,,
2185,프론트엔드 디자인(웹디자인&웹퍼블리싱) 2차,(재)부산인재개발원 부산IT교육센터,109,4270440,25,65,
2186,"디자인(시각,편집,웹광고) 전문가 양성 과정",인천직업전문학교,78,3034260,20,63.8,
2187,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터학원,38,1067610,20,38.1,
2188,(멀티미디어콘텐츠제작)스마트문화앱콘텐츠 개발자 양성과정-원격+집체,광주직업전문학교,95,3919670,20,,
2189,(멀티미디어콘텐츠제작)스마트문화앱콘텐츠 개발자 양성과정-원격+집체,new광주직업전문학교(북구),93,3919670,20,33.3,
2190,디지털디자인 양성과정,창원직업전문학교,93,3596160,20,67.9,30
2191,"GTQ자격취득(일러스트,포토샵)과정",명문직업전문학교,46,775420,10,,
2192,"시각영상편집디자인(일러스트,포토샵,프리미어,에펙,모션그래픽)양성과정",그린컴퓨터아카데미 부산,38,1067610,20,54.5,
2193,"그래픽디자인실무&그래픽자격증취득(포토샵,일러스트)",셈틀회계캐드그래픽컴퓨터학원,38,842850,15,80,
2194,"시각디자인(일러스트,포토샵,인디자인,디지털매체광고)",그린컴퓨터아카데미,85,3820920,20,78.8,24
2195,스마트 UX/UI 웹디자인,인천직업전문학교,86,3371400,20,63.8,
2196,디지털콘텐츠제작&영상편집(프리미어&애프터이펙트)_240H,더조은컴퓨터학원,48,1348560,20,,
2197,"영상편집(프리미어,에펙)&3D모션그래픽제작",인천더조은컴퓨터아트학원,40,1246200,20,,
2198,"디지털영상편집디자인(프리미어,에펙)",더조은컴퓨터아트학원,35,1573320,20,45.3,
2199,"스마트기기 UI/UX 디자인(디지털앱&웹디자인,웹퍼블리셔)",더조은컴퓨터아트학원,70,3146640,20,54.3,
2200,"유튜브영상제작(프리미어,에프터이펙트) 전문가 양성",인천 그린컴퓨터아카데미,38,1869300,20,,
2201,"디지털영상편집디자인(프리미어,에펙)",더조은아이티아카데미학원,35,1573320,20,,
2202,3D프린팅융합제품디자인양성과정,고려IT직업전문학교,94,4045880,25,80.4,
2203,웹퍼블리셔(UIUX반응형웹디자인)전문가 양성과정(A),그린컴퓨터아카데미 수원,104,4270440,24,64.2,
2204,(디지털디자인)스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,85,4187900,20,66.2,
2205,"3D 환경인테리어 디자인(캐드,3DMAX,실내건축,스케치업)(D)",이젠아카데미평생교육원,95,3371400,20,83.9,36
2206,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)구직자과정,그린컴퓨터아카데미 수원,105,5296350,30,,29
2207,"[멀티미디어콘텐츠제작]스마트 멀티미디어 영상편집제작(프리미어,에펙)(A)",이젠아카데미평생교육원,90,4854320,20,,
2208,"디지털영상편집디자인(프리미어,에펙)",그린컴퓨터아트학원,73,1629510,20,,25
2209,"시각디자인-그래픽디자이너(포토샵, 일러스트레이터) 양성과정",그린컴퓨터아트학원,41,921510,20,47.4,
2210,영상제작,방송정보국제교육원,98,4407480,30,79.9,
2211,3D프린터활용 제품설계제작 (제품디자인산업기사 과정평가형) B,더조은컴퓨터아카데미,90,4348800,25,61.2,
2212,"시각광고디자인(일러스트,포토샵,광고편집디자인실무) 취업과정",아성직업전문학교,80,3146640,20,81,34
2213,3D 기반 실감형(VR/AR) 콘텐츠 제작 전문가,방송정보국제교육원,122,7011840,25,,
2214,반응형 UI/UX 웹디자인(웹퍼블리셔),그린컴퓨터아카데미,95,4270440,20,78.8,
2215,"웹디자인(웹퍼블리셔)양성 (HTML5,CSS3,Javascript,jQuery)",더조은퍼스트컴퓨터바리스타학원,26,730470,20,35.2,
2216,게임그래픽(3D MAX) 전문가 양성과정,(주)누리마루학원,72,2243160,27,,
2217,"3D프린터 활용 제품디자인 설계제작(캐드,맥스,라이노)B",더조은컴퓨터아카데미,88,3933300,20,61.2,
2218,"3D프린터 활용 제품디자인 설계 제작(캐드,맥스,라이노) A",더조은컴퓨터아카데미,96,4045680,20,72.2,28
2219,"(멀티미디어콘텐츠제작) 영상 (프리미어,에프터이펙트) 크리에이터 과정 2",강남 그린컴퓨터아카데미,107,5296350,20,41.4,
2220,(디지털디자인) 영상 활용 UI/UX 웹디자인&웹퍼블리셔,하이미디어아카데미,106,4270440,30,95.2,32
2221,웹디자인기능사취득과정(B),이젠컴퓨터아트서비스학원,102,3008490,20,65.2,26
2222,"영상편집디자인 & 유튜브동영상(프리미어,에펙)",이젠컴퓨터2관학원,56,1573320,20,,
2223,게임 3D 프로그래머 양성과정,서울게임학원,120,2243160,20,58.9,
2224,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔) 양성과정",그린컴퓨터아트학원 안양,88,4439010,20,63.4,
2225,"유튜브 영상편집실무양성 애프터이펙트(After Effect),프리미어(Premiere)",그린컴퓨터아카데미 신촌,60,1869300,20,50.2,30
2226,"디지털 영상편집 (프리미어, 애프터이팩트) 취업전문과정",그린컴퓨터아트학원,58,1629510,20,61.5,
2227,"영상편집디자인 & 유튜브동영상(프리미어,에펙)",이젠컴퓨터아트학원,56,1573320,20,48.1,
2228,"[디지털디자인]그래픽(일러스트,포토샵)",이젠컴퓨터학원,35,786660,20,,
2229,그래픽디자인(포토샵+일러스트+인디자인+포트폴리오+그래픽스운용자격증),배움회계캐드컴퓨터학원,55,1123800,10,43.6,
2230,(과정평가형)실내건축산업기사(B),재단법인 이찬 경북직업전문학교,112,4058880,24,67.9,
2231,"[시각디자인] 시각(옥외광고) 일러스트,포토샵,편집디자인)",이젠컴퓨터아트학원,75,3371400,20,73.8,
2232,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)구직자과정A,그린컴퓨터아카데미 부천,106,5171730,20,,
