,과정명,학원명,기간,훈련비,정원,취업률,연령대
3611,SCA 바리스타 파운데이션 자격증 취득과정,하남꿈이룸바리스타아카데미학원,23,692640,12,,44
3612,한식조리기능사(이론+실기),김희진 요리제과제빵바리스타 학원,36,820260,10,46.8,25
3613,바리스타2급자격증(이론+실기),김희진 요리제과제빵바리스타 학원,29,761900,10,,49
3614,한식조리기능사 자격취득(이론/실기),한국제일요리커피학원,27,820260,18,46.4,43
3615,한식조리기능사 취득과정(실기),제이스키친컬리너리아카데미학원,21,478480,10,,41
3616,"양식브런치과정(샌드위치, 파스타, 브런치)",국제조리직업전문학원,32,729120,16,34.5,48
3617,까페창업 및 취업과정,퍼스트요리아카데미건대점학원,30,1154400,12,49.3,42
3618,한식조리기능사 실기대비 및 급식조리사 양성과정,한솔요리학원,23,691140,20,42.9,45
3619,양식조리기능사 취득과정(이론+실기),성남요리학원,28,835450,14,65.7,39
3620,"한식,양식조리기능사취득과정(이론+실기)",서면요리학원,45,1367100,12,41.2,34
3621,한식조리기능사 자격취득(이론+실기),음식나라조리학원,30,683550,15,,42
3622,한식조리기능사취득,광산음식나라조리학원,30,759500,16,35.6,47
3623,커피 바리스타 심화과정 (바리스타1급+커피지도사2급),경남커피교육학원,30,968520,14,46.9,38
3624,"커피바리스타 심화과정(1급, 라떼아트&카페메뉴)",The국제직업전문학교,38,1154400,16,35.6,27
3625,커피바리스타 2급자격증 취득과정,커피인바리스타학원,15,461760,12,42.9,26
3626,중식조기능사 자격증취득반,제천중앙요리학원,26,592410,12,57.1,
3627,중식·일식조리기능사 자격증 취득과정,둔산음식나라조리제과커피학원,35,1050000,10,50.8,
3628,기초바리스타양성및2급자격증취득과정,광주제일직업전문학원,32,985080,12,,
3629,"바리스타기초자격증취득과정(2급,SCA)",카페바리스타아카데미학원,27,831160,10,51.7,33
3630,바리스타 1급 자격증 취득반,궁전요리제빵직업전문학교,20,707840,18,46.8,
3631,중식조리기능사 자격 취득(실기),(재)호남직업전문학교,27,607600,20,,
3632,중식조리기능사자격취득과정(필기+실기),엠쿡요리학원,20,607600,12,,
3633,"바리스타,로스팅 자격증 취득 및 실무자 양성과정(2급+라떼아트+로스팅)",한국직업능력전문학원,36,1154400,10,50,
3634,커피바리스타 라떼아트,주식회사한국인재양성교육원,16,369400,15,40.8,37
3635,한식조리기능사 취득과정(이론+실기),통영조리직업전문학교,36,820260,18,56.9,42
3636,한식조리기능사(이론/실기),동래요리학원,27,820260,9,63,44
3637,양식조리기능사 취득(이론+실기),라임요리제과제빵학원,30,668360,12,40.4,48
3638,한식.중식조리기능사취득과정(필기/실기),수영음식나라조리학원,40,1215200,16,,42
3639,"커피 바리스타 양성과정(2급자격증,라떼아트,카페메뉴,핸드드립,기계운용)",코코커피바리스타학원,35,1062040,16,51.9,32
3640,퓨전 케이터링 디저트 마스터 과정,참새방앗간,38,1125000,20,,
3641,커피바리스타양성중급과정(1급자격증취득+라떼아트),김포커피바리스타전문학원,25,769600,10,,
3642,"커피 바리스타(2급, 홈카페마스터 자격취득) 기본과정",로빈커피교육학원,32,1065080,10,,34
3643,커피바리스타베이직(2급자격증),은곡직업전문학교,16,738810,10,59.5,31
3644,"조리사 양성과정(밑반찬, 단체급식)",해성요리제과제빵학원,33,751900,12,49.4,43
3645,커피바리스타 2급자격증 취득과정,커피인바리스타학원,24,738810,12,42.9,31
3646,한식 조리기능사 취득과정 (실기),한주요리제과커피직업전문학교,27,615190,15,56.9,56
3647,한식조리 및 양식조리기능사 자격 취득과정(이론+실기),(주)세일직업전문학교,29,1503810,15,65.9,51
3648,커피바리스타2급 자격증 취득 및 양성과정 B,노원바리스타전문학원,24,554110,12,,42
3649,한식조리기능사 자격증취득(이론+실기),강북여성인력개발센터,26,780000,12,,
3650,중식조리기능사 자격 취득(실기),(재)호남직업전문학교,20,607600,20,,
3651,카페브런치조리사과정,김해영지요리직업전문학교,30,911400,10,50,41
3652,커피바리스타2급자격증취득과정(이론+실기),이성실요리커피제빵학원,20,615680,12,26.2,38
3653,한식조리 기능사 자격증 취득과정(필기+실기),서울현대직업전문학교 디지털구로캠퍼스,19,835450,24,68.2,35
3654,바리스타입문(바리스타2급+홈카페마스터+커피음료제조)양성과정,성북커피학원,24,738810,18,44.2,35
3655,커피 바리스타 심화과정 (바리스타1급+커피지도사2급),경남커피교육학원,30,968520,14,46.9,29
3656,한식조리 자격증 취득과정,전남요리제빵학원,32,729120,16,,37
3657,한식조리기능사(이론+실기)자격취득과정,월드호텔요리제과커피학원,27,615190,12,62.6,43
3658,양식조리기능사취득(실기),안양여성인력개발센터,19,432630,16,44.8,50
3659,한식조리기능사자격취득과정(이론+실기),광주요리전문학원,33,751900,15,,42
3660,양식조리&제과제빵기능사(필기+실기) 자격취득,광주국제직업전문학교,67,2012670,15,70.4,30
3661,반찬조리실무,동작여성인력개발센터,18,543600,16,54.3,52
3662,커피바리스타2급 자격증,주식회사한국인재양성교육원,25,769600,18,40.8,41
3663,한식 조리 기능사 자격증 취득 과정(이론+실기),국제조리직업전문학원,37,835450,15,34.5,45
3664,양식조리기능사자격취득과정(이론+실기),광주요리전문학원,35,797470,10,,52
3665,일식조리기능사취득과정(이론+실기),서면요리학원,20,607600,10,41.2,33
3666,바리스타 2급 자격증 취득과정,궁전요리제빵미용직업전문학교,25,754200,10,45.9,33
3667,반찬조리실무취업과정,(주)씨아이케이한국외식조리직업전문학교(CIK),50,1139250,20,60.6,50
3668,중식조리기능사 자격 취득과정(이론+실기),서면요리학원,20,607600,12,41.2,43
3669,한식조리기능사(이론+실기)자격취득과정,월드호텔요리제과커피학원,27,615190,12,62.6,44
3670,한식밥찌개와 밑반찬과정,한솔요리아카데미 강동,23,607600,20,48.1,36
3671,양식조리 자격취득과정 (이론+실기),그린요리학원,22,820260,20,59.4,42
3672,한식조리기능사자격취득(이론+실기),한빛요리학원,36,820260,12,,43
3673,커피바리스타와 디저트카페실무,경일직업능력개발원,38,1154400,18,29.8,32
3674,바리스타중급(바리스타1급+커피기계수리)양성과정,성북커피학원,28,861950,15,44.2,32
3675,중식조리 및 일식조리 기능사 자격취득(이론+실기),한솔요리학원종로3가점,34,1055320,15,48.8,46
3676,"한식,양식 조리기능사취득과정(이론+실기)",통영조리직업전문학교,65,1488620,26,56.9,52
3677,한식조리기능사(이론+실기)취득과정,이화푸드조리제빵학원,27,820260,16,54,34
3678,커피바리스타 자격증 취득과정(초급),한국음식문화직업전문학교,25,577200,18,47.4,46
3679,"단체급식조리사 양성(국,찌개, 밑반찬, 일품요리)",동경요리바리스타학원,40,1215200,16,55.4,51
3680,일식조리기능사과정(필기+실기),한솔요리아카데미 강동,19,612030,10,48.1,31
3681,커피바리스타 자격증 취득 및 실무과정,대전음식나라조리제과제빵학원,38,1154400,12,31.6,41
3682,한식양식조리기능사자격증취득과정(이론+실기),부천직업능력개발평생교육원,32,1458240,12,50,46
3683,SCA 바리스타 스킬 자격증반,한솔제과제빵커피바리스타학원,15,581760,17,28.8,31
3684,중식조리기능사 실기 & 일식조리기능사 실기과정,에듀셰프요리직업전문학교,35,941780,12,46.1,33
3685,바리스타 2급 자격취득,효성직업능력개발원,33,761900,12,57.6,49
3686,커피바리스타 2급 취득 (이론+실기),경남요리제과제빵커피학원,24,738810,18,45.8,39
3687,한식조리기능사 자격 취득과정(이론+실기),하나요리학원,27,835450,14,51.4,42
3688,일식 쉐프마스터 양성과정,타츠원스시아카데미학원,50,2415400,14,58.3,38
3689,바리스타2급 자격취득과정,군산명문요리직업전문학교,33,754200,12,53.4,44
3690,커피 바리스타 2급 자격증 취득반,존스커피바리스타학원,22,677240,12,,23
3691,라떼아트 향상과정,존스커피바리스타학원,12,429400,10,37.2,
3692,커피바리스타(자격취득 및 커피실무)양성과정,비엠커피학원,38,1154400,12,48.4,33
3693,한식조리기능사+급식실무,시지음식나라조리학원,35,1063300,16,,40
3694,카페 매니저 양성과정,신세계제과제빵전문학원,35,1077440,10,,36
3695,한식조리기능사,전윤숙조리직업전문학교,37,835450,15,54.9,
3696,한식조리기능사(필기+실기)과정,한솔요리아카데미영등포,18,546840,12,32.4,39
3697,커피 바리스타 입문(바리스타자격취득),한국커피직업전문학교,30,923520,20,,39
3698,바리스타 자격증 취득과정(1급2급 이론/실기),남경성요리제빵커피직업전문학교,37,1139000,18,71.3,33
3699,"바리스타,로스팅 자격증 취득 및 실무자 양성과정(2급+라떼아트+로스팅)",한국직업능력전문학원,30,1154400,10,50,
3700,한식조리기능사 자격증 취득반 (이론+실기),김미연요리제과제빵학원,27,820260,15,64.7,46
3701,중식조리기능사 자격증 취득과정(이론+실기),국제평생교육원,20,607600,16,46.5,
3702,"한식,양식조리기능사자격취득과정",(주)한국외식조리직업전문학교,66,1503810,26,66.8,43
3703,양식조리기능사 자격증 취득과정,시지음식나라조리학원,27,820260,20,,
3704,바리스타기초과정(바리스타2급+홈카페마스터+커피음료),천안아산바리스타학원,20,615680,15,,28
3705,커피바리스타2급 자격증취득+카페음료,한솔요리제과제빵아카데미,30,923520,20,37.7,44
3706,한식조리기능사 취득(이론+실기),라임요리제과제빵학원,32,729120,12,40.4,
3707,커피 바리스타 1급 자격증 취득과정,간석마스터커피학원,34,769600,12,75,
3708,일식 조리 오로시 스시과정,타츠원스시아카데미학원,33,1480960,10,58.3,
3709,중식·일식조리기능사 자격증 취득과정,둔산음식나라조리제과커피학원,37,1050000,10,50.8,
3710,브런치&파스타 요리,다인요리전문학원,18,650000,12,47.3,40
3711,기초 바리스타 2급 취득과정,존스커피바리스타학원,20,615680,12,37.2,27
3712,한식조리기능사,무궁화요리학원,36,820260,15,29.2,46
3713,"커피바리스타양성(2급자격취득,드립추출,커피음료)",동경요리바리스타학원,33,1015870,12,,43
3714,"커피바리스타향상(1급자격,드립,라떼아트)&브런치요리(샌드위치,샐러드)",동경요리바리스타학원,44,1354490,12,,38
3715,한식조리기능사 취득(이론+실기),다인요리전문학원,26,789880,8,47.3,39
3716,중급 바리스타 실무(라떼아트자격취득),한국커피직업전문학교,26,800380,18,,
3717,반찬실무반,신현대직업교육학원,30,885000,15,35.5,58
3718,커피바리스타와 브런치카페실무,경일직업능력개발원,45,1385280,18,29.8,54
3719,중식조리기능사실기과정(단기속성반),전주요리제과제빵학원,11,311390,12,62.2,51
3720,카페 브런치 실무자 양성과정,(주)한솔외식창업아카데미,30,911400,18,36.6,50
3721,양식조리기능사실기자격증반,한라조리직업전문학원,18,531650,15,45.6,
3722,한식조리기능사실기자격증반,한라조리직업전문학원,20,607600,15,45.6,
3723,바리스타 실무 양성과정(바리스타자격 2급 취득반),국제조리직업전문학원,33,761900,20,33.3,31
3724,한식+중식 조리기능사 자격 취득과정(이론+실기),일곡직업전문학원,43,1298740,20,,46
3725,한식조리기능사 취득과정(이론+실기),중앙요리학원,28,744310,10,46.7,38
3726,한식조리기능사 & 양식조리기능사 & 중식조리기능사 (이론 및 실기)과정,에듀셰프요리직업전문학교,42,1275960,12,46.1,33
3727,한식조리기능사 및 밥반찬조리실무과정,전주요리제과제빵학원,28,835450,12,62.2,30
3728,"양식조리기능사와 브런치과정(샌드위치,파스타,샐러드,스프)",경기외식직업전문학교,28,835450,16,50.5,46
3729,양식 및 중식조리기능사 취득과정,(주)상록호텔조리직업전문학교,43,1291150,28,75.2,44
3730,양식조리기능사 자격취득과정(이론+실기),해운대음식나라조리학원,26,789880,10,,21
3731,한식조리기능사 취득 및 실무 양성과정,(주)상록호텔조리직업전문학교,40,1215200,24,75.2,41
3732,한식조리기능사 자격취득반(실기2회반복),금정음식나라조리학원,48,1093680,15,,
3733,"한식조리기능사 자격증 대비반(이론,실기)",관악여성인력개발센터,23,698740,12,37.5,
3734,신입바리스타 양성(2급 자격증),에스씨요리학원,40,923520,12,31.3,22
