,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
69,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,48.0,서울,구로구,04_교육자연사회과학,한국어교원
70,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,35.0,서울,구로구,04_교육자연사회과학,한국어교원
71,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,37.0,서울,구로구,04_교육자연사회과학,한국어교원
72,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,60.0,서울,구로구,04_교육자연사회과학,한국어교원
73,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,27.0,서울,구로구,04_교육자연사회과학,한국어교원
74,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,37.0,서울,구로구,04_교육자연사회과학,한국어교원
75,한국어교원 양성(한국어교원 3급),은평여성인력개발센터,30,740040,20,21.7,48.0,서울,은평구,04_교육자연사회과학,한국어교원
76,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,42.0,서울,구로구,04_교육자연사회과학,한국어교원
77,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,46.0,서울,구로구,04_교육자연사회과학,한국어교원
78,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,40.0,서울,구로구,04_교육자연사회과학,한국어교원
79,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,47.0,서울,구로구,04_교육자연사회과학,한국어교원
80,한국어교원 양성(한국어교원 3급),은평여성인력개발센터,30,740040,20,21.7,38.0,서울,은평구,04_교육자연사회과학,한국어교원
81,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,,서울,구로구,04_교육자연사회과학,한국어교원
82,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,,서울,구로구,04_교육자연사회과학,한국어교원
83,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,,서울,구로구,04_교육자연사회과학,한국어교원
84,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,,서울,구로구,04_교육자연사회과학,한국어교원
85,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26.0,,서울,구로구,04_교육자연사회과학,한국어교원
86,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26.0,,서울,구로구,04_교육자연사회과학,한국어교원
87,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,29.0,서울,서초구,05_법률경찰소방교도국방,법률취업
88,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,31.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
89,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,302400,500,26.7,46.0,서울,강남구,05_법률경찰소방교도국방,법률사무
90,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,31.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
91,소방설비(산업)기사기계필기,중앙소방안전학원,24,447040,60,57.1,49.0,광주,서구,05_법률경찰소방교도국방,소방설비
92,소방설비(산업)기사전기필기,중앙소방안전학원,26,484300,60,57.1,43.0,광주,서구,05_법률경찰소방교도국방,소방설비
93,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,29.0,서울,강남구,05_법률경찰소방교도국방,법률사무
94,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,31.0,서울,서초구,05_법률경찰소방교도국방,법률사무
95,행정법률사무원 실무양성과정,국민법률세무교육원,21,936320,30,61.8,29.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
96,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률취업
97,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,33.0,서울,강남구,05_법률경찰소방교도국방,법률사무
98,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
99,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,31.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
100,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,46.0,서울,강남구,05_법률경찰소방교도국방,법률사무
101,법률사무원 양성,삼일직업전문학교,24,936320,20,31.3,39.0,경남,창원시,05_법률경찰소방교도국방,법률사무
102,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
103,소방설비기사/산업기사 필기 자격취득반[전기분야-이론],대영소방전문학원,15,465670,31,58.3,44.0,부산,북구,05_법률경찰소방교도국방,소방설비
104,강제집행및형사소송실무 법률사무원양성과정,국민법률세무교육원,21,936320,30,61.8,28.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
105,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
106,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,33.0,서울,강남구,05_법률경찰소방교도국방,법률사무
107,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,31.0,서울,강남구,05_법률경찰소방교도국방,법률사무
108,소방설비(산업)기사전기실기,중앙소방안전학원,15,279400,60,57.1,45.0,광주,서구,05_법률경찰소방교도국방,소방설비
109,소방설비(산업)기사기계실기,중앙소방안전학원,15,279400,60,57.1,50.0,광주,서구,05_법률경찰소방교도국방,소방설비
110,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
111,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
112,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,26.0,서울,서초구,05_법률경찰소방교도국방,법률사무
113,행정법률사무원취업양성과정,국민법률세무교육원,21,936320,30,61.8,30.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
114,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률취업
115,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,28.0,서울,강남구,05_법률경찰소방교도국방,법률사무
116,[과정평가형] 소방설비산업기사(전기분야) 자격취득과정,대영소방전문학원,86,4004400,25,58.3,32.0,부산,북구,05_법률경찰소방교도국방,소방설비
117,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
118,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,29.0,서울,강남구,05_법률경찰소방교도국방,법률사무
119,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
120,(과정평가형)소방설비산업기사(전기)_2020,모아소방전기학원,86,4004400,20,64.3,34.0,서울,영등포구,05_법률경찰소방교도국방,소방설비
121,소방설비기사/산업기사 자격취득반[실기+전기전공],대영소방전문학원,15,558810,60,58.3,43.0,부산,북구,05_법률경찰소방교도국방,소방설비
122,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률사무
123,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,33.0,서울,강남구,05_법률경찰소방교도국방,법률사무
124,강제집행및형사소송실무 법률사무원양성과정,국민법률세무교육원,21,936320,30,61.8,27.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
125,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,27.0,서울,서초구,05_법률경찰소방교도국방,법률취업
126,소방설비(산업)기사전기필기실기,중앙소방안전학원,33,614690,60,57.1,39.0,광주,서구,05_법률경찰소방교도국방,소방설비
127,소방설비(산업)기사기계필기실기,중앙소방안전학원,33,614690,60,57.1,43.0,광주,서구,05_법률경찰소방교도국방,소방설비
128,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,32.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
129,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,35.0,서울,강남구,05_법률경찰소방교도국방,법률사무
130,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,31.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
131,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,29.0,서울,서초구,05_법률경찰소방교도국방,법률사무
132,기초부터 실무까지! 법률사무원 취업,사단법인 한국에듀테크산업협회,56,332640,500,26.7,39.0,서울,강남구,05_법률경찰소방교도국방,법률사무
133,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
134,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률취업
135,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
136,행정법률사무원취업양성과정,국민법률세무교육원,21,936320,30,61.8,25.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
137,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,29.0,서울,서초구,05_법률경찰소방교도국방,법률사무
138,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
139,[과정평가형]소방설비산업기사(전기분야),세영직업전문학교,92,4284700,20,40.0,39.0,서울,영등포구,05_법률경찰소방교도국방,소방설비
140,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
141,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,29.0,서울,서초구,05_법률경찰소방교도국방,법률취업
142,[과정평가형]소방설비산업기사(기계분야),세영직업전문학교,86,4324750,20,40.0,36.0,서울,영등포구,05_법률경찰소방교도국방,소방설비
143,강제집행및형사소송실무 법률사무원양성과정,국민법률세무교육원,21,936320,30,61.8,29.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
144,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,28.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
145,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,30.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
146,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,28.0,서울,서초구,05_법률경찰소방교도국방,법률사무
147,소방설비기사/산업기사 필기반(전기분야-이론),대영소방전문학원,18,558810,60,58.3,39.0,부산,북구,05_법률경찰소방교도국방,소방설비
148,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,29.0,서울,서초구,05_법률경찰소방교도국방,법률취업
149,(과정평가형)소방설비산업기사(기계)_2020,모아소방전기학원,75,4004400,20,64.3,35.0,서울,영등포구,05_법률경찰소방교도국방,소방설비
150,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
151,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,28.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
152,행정법률사무원취업양성과정,국민법률세무교육원,21,936320,30,61.8,31.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
153,소방설비기사/산업기사 필기 자격취득반(전기분야-문제풀이),대영소방전문학원,15,465670,60,58.3,45.0,부산,북구,05_법률경찰소방교도국방,소방설비
154,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,31.0,서울,서초구,05_법률경찰소방교도국방,법률사무
155,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,28.0,서울,서초구,05_법률경찰소방교도국방,법률취업
156,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
157,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,27.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
158,소방설비(산업)기사전기필기실기,중앙소방안전학원,33,614690,60,57.1,48.0,광주,서구,05_법률경찰소방교도국방,소방설비
159,소방설비(산업)기사기계필기실기,중앙소방안전학원,33,614690,60,57.1,46.0,광주,서구,05_법률경찰소방교도국방,소방설비
160,"강제집행및회생파산,형사소송절차실무 법률사무원양성과정",국민법률세무교육원,21,936320,30,61.8,35.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
161,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률사무
162,법률사무원 양성,삼일직업전문학교,24,936320,20,31.3,39.0,경남,창원시,05_법률경찰소방교도국방,법률사무
163,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,27.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
164,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
165,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률취업
166,소방설비기사/산업기사 자격취득반(전기실기+전기전공),대영소방전문학원,18,558810,60,58.3,43.0,부산,북구,05_법률경찰소방교도국방,소방설비
167,소방시설관리사(필기+실기)취득 대비,모아소방전기학원,25,1100000,23,64.3,49.0,서울,영등포구,05_법률경찰소방교도국방,소방시설
168,소방시설관리사(필기+실기)취득 대비,모아소방전기학원,30,1100000,23,64.3,49.0,서울,영등포구,05_법률경찰소방교도국방,소방시설
169,소방시설관리사(필기+실기)취득 대비,모아소방전기학원,19,1100000,23,64.3,49.0,서울,영등포구,05_법률경찰소방교도국방,소방시설
170,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,30.0,서울,서초구,05_법률경찰소방교도국방,법률사무
171,행정법률사무원취업양성과정,국민법률세무교육원,21,936320,30,61.8,32.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
172,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,29.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
173,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,28.0,서울,영등포구,05_법률경찰소방교도국방,법률사무
174,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,31.0,서울,서초구,05_법률경찰소방교도국방,법률취업
175,소방시설관리사(필기+실기)취득 대비,모아소방전기학원,25,1100000,23,64.3,,서울,영등포구,05_법률경찰소방교도국방,소방시설
176,소방설비기사/산업기사 자격취득반(기계분야),대영소방전문학원,25,745080,31,58.3,43.0,부산,북구,05_법률경찰소방교도국방,소방설비
177,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,,서울,영등포구,05_법률경찰소방교도국방,법률사무
178,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,,서울,영등포구,05_법률경찰소방교도국방,법률사무
179,"강제집행및회생파산,형사소송절차실무 법률사무원양성과정",국민법률세무교육원,21,936320,30,61.8,29.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
180,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,34.0,서울,서초구,05_법률경찰소방교도국방,법률사무
181,소방설비(산업)기사전기필기,중앙소방안전학원,25,465670,60,57.1,59.0,광주,서구,05_법률경찰소방교도국방,소방설비
182,소방시설관리사(필기+실기)취득 대비,모아소방전기학원,25,1100000,23,64.3,,서울,영등포구,05_법률경찰소방교도국방,소방시설
183,소방설비(산업)기사기계필기,중앙소방안전학원,24,447040,60,57.1,,광주,서구,05_법률경찰소방교도국방,소방설비
184,소장작성 및 회생파산 법률취업교육과정,중앙법률사무교육학원,16,641280,60,76.7,36.0,서울,서초구,05_법률경찰소방교도국방,법률취업
185,법률사무관리직원취업과정,대한법률학원,20,935900,50,81.0,,서울,영등포구,05_법률경찰소방교도국방,법률사무
186,회생파산 및 송무법률사무취업과정,대한법률학원,15,701400,47,81.0,,서울,영등포구,05_법률경찰소방교도국방,법률사무
187,소방설비기사/산업기사 필기반(전기분야-이론),대영소방전문학원,15,558810,60,58.3,,부산,북구,05_법률경찰소방교도국방,소방설비
188,법률사무직원 취업교육과정 (종합반),중앙법률사무교육학원,23,921840,60,76.7,,서울,서초구,05_법률경찰소방교도국방,법률사무
189,행정법률사무원취업양성과정,국민법률세무교육원,21,936320,30,61.8,29.0,서울,동대문구,05_법률경찰소방교도국방,법률사무
190,요양보호사 자격 취득과정(비NCS),세종고운간호전문학원(부설 세종고운요양보호사 교육원),33,640080,30,64.7,55.0,세종,,06_보건의료,요양보호사
191,간호조무사자격취득과정(주간C),덕천간호학원,191,2903200,30,74.7,29.0,부산,북구,06_보건의료,간호조무사
192,요양보호사 자격 취득과정,한성요양보호사교육원,30,480000,35,60.0,56.0,서울,성북구,06_보건의료,요양보호사
193,요양보호사자격증취득과정,성모간호학원부설요양보호사교육원,33,600000,34,64.1,53.0,전북,정읍시,06_보건의료,요양보호사
194,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,30,54.3,54.0,울산,남구,06_보건의료,요양보호사
195,요양보호사 자격 취득과정(주간),화명요양보호사교육원,33,600000,39,60.2,56.0,부산,북구,06_보건의료,요양보호사
196,"요양보호사 국가 자격증 취득과정 (요양지원, 간병인)",남동요양보호사교육원,30,540000,40,51.5,53.0,인천,남동구,06_보건의료,요양보호사
197,요양보호사 국가 자격증 취득과정,성심요양보호사교육원,36,600000,35,71.6,54.0,경남,양산시,06_보건의료,요양보호사
198,요양보호사 자격 취득과정,홍성간호학원부설요양보호사교육원,30,641520,30,40.0,52.0,충남,홍성군,06_보건의료,요양보호사
199,요양보호사자격증취득,굿모닝요양보호사교육원,30,641520,36,59.0,55.0,울산,남구,06_보건의료,요양보호사
200,요양보호사자격증 취득과정,한국실버요양보호사교육원,30,468000,30,50.5,60.0,서울,관악구,06_보건의료,요양보호사
201,요양보호사 자격 취득과정,운정요양보호사교육원,30,641280,24,62.0,,경기,파주시,06_보건의료,요양보호사
202,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,35,630000,40,46.4,57.0,대구,서구,06_보건의료,요양보호사
203,요양보호사 양성과정(사회복지사자격취득자),부천중부요양보호사교육원,12,200000,40,52.4,48.0,경기,부천시,06_보건의료,요양보호사
204,요양보호사 자격 취득 과정,에녹요양보호사교육원,30,540000,40,50.0,58.0,서울,구로구,06_보건의료,요양보호사
205,요양보호사 자격취득과정,성모요양보호사교육원,30,500160,36,73.1,54.0,경북,상주시,06_보건의료,요양보호사
206,요양보호사자격취득과정,범계요양보호사교육원,30,499920,40,50.5,56.0,경기,안양시,06_보건의료,요양보호사
207,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,30,510000,40,52.4,56.0,경기,부천시,06_보건의료,요양보호사
208,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50.0,55.0,부산,금정구,06_보건의료,요양보호사
209,요양보호사 자격 취득과정,운정요양보호사교육원,30,641280,24,62.0,56.0,경기,파주시,06_보건의료,요양보호사
210,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,30,450000,40,90.0,51.0,경북,구미시,06_보건의료,요양보호사
211,요양보호사 자격 취득과정,당감요양보호사교육원,35,600000,39,67.1,53.0,부산,부산진구,06_보건의료,요양보호사
212,요양보호사 자격 취득과정,부경요양보호사교육원,30,600000,40,50.9,56.0,부산,북구,06_보건의료,요양보호사
213,요양보호사(표준교육과정),안양벧엘요양보호사교육원,30,550000,24,60.9,54.0,경기,안양시,06_보건의료,요양보호사
214,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,58.0,충남,아산시,06_보건의료,요양보호사
215,요양보호사 자격 취득과정,포천요양보호사교육원,33,510000,34,50.0,53.0,경기,포천시,06_보건의료,요양보호사
216,요양보호사 자격 취득과정,예산간호학원부설 요양보호사교육원,33,641280,30,87.5,49.0,충남,예산군,06_보건의료,요양보호사
217,요양보호사자격증취득과정,부산해운대요양보호사교육원,35,600000,35,62.7,56.0,부산,해운대구,06_보건의료,요양보호사
218,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,56.0,경기,수원시,06_보건의료,요양보호사
219,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,57.0,경기,김포시,06_보건의료,요양보호사
220,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,30,600000,40,65.0,52.0,경북,상주시,06_보건의료,요양보호사
221,요양보호사 자격 취득과정,제이성모요양보호사교육원,30,650000,30,65.0,51.0,전북,익산시,06_보건의료,요양보호사
222,요양보호사 자격 취득과정,지산요양보호사교육원,30,550080,38,59.5,59.0,대구,수성구,06_보건의료,요양보호사
223,요양보호사자격증취득,새희망요양보호사교육원,30,510000,33,55.2,57.0,인천,남동구,06_보건의료,요양보호사
224,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,37,640080,37,59.8,55.0,부산,동래구,06_보건의료,요양보호사
225,요양보호사국가자격증취득과정,참사랑요양보호사교육원,30,500160,40,63.0,55.0,충북,청주시,06_보건의료,요양보호사
226,요양보호사 자격 취득과정,은평엔젤요양보호사교육원,30,510000,40,50.8,56.0,서울,은평구,06_보건의료,요양보호사
227,요양보호사 자격 취득과정,달서구요양보호사교육원,33,550080,40,40.8,55.0,대구,달서구,06_보건의료,요양보호사
228,요양보호사자격취득과정,사랑평생교육원 부설 요양보호사교육원,30,600000,40,68.9,52.0,강원,원주시,06_보건의료,요양보호사
229,요양보호사자격취득과정,금빛요양보호사교육원,30,500160,40,46.9,57.0,서울,강서구,06_보건의료,요양보호사
230,NCS 요양보호사 자격증 취득과정,영통경기요양보호사교육원,30,600000,37,38.9,55.0,경기,수원시,06_보건의료,요양보호사
231,요양보호사 자격 취득과정(주간반),한양요양보호사교육원,30,480000,40,47.0,55.0,충남,천안시,06_보건의료,요양보호사
232,요양보호사 자격 취득과정,동두천간호학원요양보호사교육원,30,600000,35,65.1,54.0,경기,동두천시,06_보건의료,요양보호사
233,요양보호사 자격증취득 과정,안양여성인력개발센터부설 요양보호사교육원,30,450000,22,49.6,54.0,경기,안양시,06_보건의료,요양보호사
234,요양보호사 자격증 취득과정,충주요양보호사교육원,32,600000,38,63.7,56.0,충북,충주시,06_보건의료,요양보호사
235,요양보호사 국가자격증 취득과정,하단레몬요양보호사교육원,30,600000,40,49.4,54.0,부산,사하구,06_보건의료,요양보호사
236,요양보호사 자격증 취득 과정,경북베델요양보호사교육원,33,640080,35,42.3,57.0,대구,중구,06_보건의료,요양보호사
237,요양보호사 자격 취득과정,정상요양보호사교육원,30,540000,38,56.0,57.0,경기,성남시,06_보건의료,요양보호사
238,요양보호사 자격증 취득과정,가족요양보호사교육원,30,450000,35,64.7,57.0,서울,강동구,06_보건의료,요양보호사
239,요양보호사 자격 취득 과정,e-한나요양보호사교육원,35,540000,40,62.5,57.0,서울,강동구,06_보건의료,요양보호사
240,요양보호사국가자격증취득과정,다사랑요양보호사교육원,30,640080,30,61.4,53.0,대구,동구,06_보건의료,요양보호사
241,요양보호사 실업자과정(주간),인천서부요양보호사교육원,32,570000,40,46.2,54.0,인천,서구,06_보건의료,요양보호사
242,요양보호사 자격 취득과정,삼척요양보호사교육원,30,552000,35,79.7,52.0,강원,삼척시,06_보건의료,요양보호사
243,요양보호사 양성과정,성심요양보호사교육원,30,500000,37,58.2,55.0,서울,도봉구,06_보건의료,요양보호사
244,요양보호사양성(실업자),강릉요양보호사교육원,36,549840,40,61.2,54.0,강원,강릉시,06_보건의료,요양보호사
245,요양보호사 자격증 취득과정,대신요양보호사교육원,30,480000,30,52.3,54.0,경기,수원시,06_보건의료,요양보호사
246,요양보호사 취득과정,호남제일간호학원부설요양보호사교육원,33,600000,30,72.0,54.0,전북,전주시,06_보건의료,요양보호사
247,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48.0,58.0,서울,은평구,06_보건의료,요양보호사
248,요양보호사자격취득과정,서일간호학원부설요양보호사교육원,33,641520,34,56.6,56.0,충남,서산시,06_보건의료,요양보호사
249,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,54.0,경기,안양시,06_보건의료,요양보호사
250,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,33,640800,40,54.3,57.0,대구,달서구,06_보건의료,요양보호사
251,"요양보호사 자격증 취득과정(주중,주말반)",유니스타요양보호사교육원,30,540000,40,55.0,55.0,경기,파주시,06_보건의료,요양보호사
252,요양보호사 자격 취득과정,연세요양보호사교육원,30,450000,40,45.4,55.0,경기,용인시,06_보건의료,요양보호사
253,요양보호사 자격증 취득과정 (사회복지사),진해간호요양보호사교육원,12,200000,30,35.5,45.0,경남,창원시,06_보건의료,요양보호사
254,요양보호사(표준)주간과정,익산평화요양보호사교육원,30,641280,25,47.5,53.0,전북,익산시,06_보건의료,요양보호사
255,요양보호사 국가자격증 양성과정,햇빛요양보호사교육원,30,499920,36,66.3,55.0,서울,도봉구,06_보건의료,요양보호사
256,요양보호사 자격 취득과정,증평중앙요양보호사교육원,36,500160,35,61.9,58.0,충북,증평군,06_보건의료,요양보호사
257,요양보호사자격증취득과정,어르신사랑요양보호사교육원,30,540000,30,66.0,58.0,경기,용인시,06_보건의료,요양보호사
258,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,30,480000,15,72.0,57.0,충남,천안시,06_보건의료,요양보호사
259,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,54.0,경기,수원시,06_보건의료,요양보호사
260,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,57.0,경기,용인시,06_보건의료,요양보호사
261,요양보호사자격증취득과정,정암요양보호사교육원,31,600000,38,49.2,58.0,부산,부산진구,06_보건의료,요양보호사
262,요양보호사 국가자격증 취득과정,미소로섬김 요양보호사교육원,30,540000,37,50.0,55.0,인천,계양구,06_보건의료,요양보호사
263,요양보호사 국가자격소지자반 (사회복지사),안성의료복지사회적협동조합 부설 안성요양보호사교육원,11,250000,30,60.9,35.0,경기,안성시,06_보건의료,요양보호사
264,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,56.0,서울,동작구,06_보건의료,요양보호사
265,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,59.0,서울,동대문구,06_보건의료,요양보호사
266,요양보호사 자격취득 과정,영통에이원요양보호사교육원,30,480000,33,66.7,55.0,경기,수원시,06_보건의료,요양보호사
