,과정명,학원명,기간,훈련비,정원,취업률,연령대
2016,요양보호사 국가자격증 취득과정,부경요양보호사교육원,30,630000,40,50.9,56
2017,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43,57
2018,요양보호사주간반,화정요양보호사 교육원,30,550080,40,,56
2019,요양보호사 자격 취득 과정,e-한나요양보호사교육원,30,540000,40,62.5,59
2020,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,53
2021,요양보호사 자격취득과정(NCS과정),호남간호요양보호사교육원,30,641520,22,41.3,50
2022,요양보호사자격증취득과정,가족사랑광산요양보호사교육원,30,640800,40,45.7,51
2023,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,641280,40,52.6,57
2024,요양보호사 자격 취득과정,마음과마음요양보호사교육원,30,450000,30,,58
2025,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,55
2026,요양보호사자격취득과정,사랑평생교육원 부설 요양보호사교육원,30,600000,40,68.9,54
2027,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,57
2028,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90,48
2029,요양보호사 자격 취득과정,서울영등포요양보호사교육원,30,540000,28,,56
2030,요양보호사 양성과정,사당실버요양보호사교육원,30,504000,35,50,57
2031,요양보호사 자격취득과정,새소망전국요양보호사교육원,30,450000,40,62.9,52
2032,요양보호사자격증취득과정,천안베스트간호학원 부설 요양보호사교육원,33,500400,33,51.3,53
2033,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52,55
2034,요양보호사자격증취득과정,탑요양보호사교육원,30,528000,35,,58
2035,간호조무사자격취득과정,주식회사 은행동미즈간호학원,191,2489760,31,75,28
2036,간호조무사자격증 취득과정,주은간호학원,283,3233040,30,83.3,46
2037,요양보호사1급 자격 취득과정,서해간호학원부설서해요양보호사교육원,30,650000,40,74.4,51
2038,요양보호사 자격 취득과정,화명요양보호사교육원,35,630000,39,60.2,54
2039,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,55
2040,요양보호사 국가자격증 취득과정,글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,54
2041,병원코디네이터자격취득과정,유설희병원코디네이터학원,10,500000,30,,30
2042,요양보호사 자격 취득과정,사임당요양보호사교육원,33,540000,31,,52
2043,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,54
2044,"요양보호사 양성과정(간호조무사,작업치료사,물리치료사 자격증 소지자반)",인천일신요양보호사교육원,11,250000,40,62.2,48
2045,간호조무사 자격증 취득과정,강남메트로간호종합학원,195,3344000,25,72.5,36
2046,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,56
2047,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54
2048,요양보호사 자격증 취득과정,가족요양보호사교육원,30,450000,35,64.7,52
2049,요양보호사 자격증 취득과정,사랑요양보호사교육원,32,640800,40,45.7,57
2050,NCS요양보호사자격취득과정,행복요양보호사교육원,30,600000,40,51.4,56
2051,(국가공인)요양보호사 자격 취득 과정,창원행복요양보호사교육원,30,510000,40,41.7,51
2052,요양보호사 자격증 취득과정,김포아빌요양보호사교육원,30,600000,29,,57
2053,요양보호사 자격증 취득과정,평택포도나무 요양보호사 교육원,33,540000,35,49.4,56
2054,요양보호사 자격 취득과정 (주간),강릉직업전문학교부설 요양보호사교육원,42,549840,30,56.9,54
2055,요양보호사 자격 취득과정,사랑나눔요양보호사교육원,30,480000,35,,57
2056,요양보호사자격취득,공주간호학원부설요양보호사교육원,39,641520,37,78.5,56
2057,요양보호사자격증과정,포항요양보호사교육원,30,540000,40,45.9,53
2058,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,54
2059,요양보호사 자격취득과정,거봉요양보호사교육원,33,480000,30,,57
2060,요양보호사 국가자격증 취득과정,하단레몬요양보호사교육원,30,600000,40,49.4,55
2061,요양보호사 자격취득 교육과정,더큰요양보호사교육원,30,641520,38,53.3,54
2062,요양보호사 자격증 취득과정,늘푸른한가족요양보호사교육원,30,540000,35,,55
2063,요양보호사 자격 취득과정,강남케어요양보호사교육원,30,510000,30,,55
2064,요양보호사 자격증 취득과정,온누리요양보호사교육원,30,510000,40,,54
2065,요양보호사 자격증 취득 과정,나눔요양보호사교육원,30,624000,28,43.4,53
2066,요양보호사자격증취득과정,(주)메디플러스 요양보호사교육원,30,600000,40,46.9,56
2067,요양보호사 자격증 취득,새고려요양보호사교육원,30,600000,30,50,57
2068,요양보호사 자격 취득과정,메디컬간호학원 부설 요양보호사교육원,38,641520,30,41.4,49
2069,요양보호사 자격증 취득과정,구미요양보호사교육원,30,600000,40,49.1,51
2070,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,32,47.6,51
2071,요양보호사 자격 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),40,641280,30,64.7,52
2072,요양보호사자격증취득과정,마음모아요양보호사교육원,30,499920,40,59.1,54
2073,요양보호사 자격증 취득 과정,경북베델요양보호사교육원,52,640080,35,42.3,55
2074,요양보호사 자격 취득과정,은혜간호학원 부설 요양보호사교육원,33,700000,30,58,54
2075,요양보호사 자격증 취득과정(신규자),효성요양보호사교육원,30,540000,40,53.2,57
2076,요양보호사자격취득,김해사랑요양보호사교육원,30,600000,40,49.2,52
2077,건강보험청구심사통합과정,메디아이잠실보험학원,20,740000,19,60.9,35
2078,간호조무사 자격증취득(주간),아름다운세상만들기간호학원,310,2584000,20,,36
2079,요양보호사 자격 취득 과정,명성요양보호사교육원,40,500160,40,62.5,52
2080,요양보호사 자격 취득과정,제일요양보호사교육원,37,600000,40,64.1,54
2081,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,40,550000,30,60.9,57
2082,요양보호사 자격 취득과정,지산요양보호사교육원,30,640080,40,59.5,56
2083,간호조무사자격취득과정,메디칼간호학원,246,3299920,30,53.7,28
2084,요양보호사(표준)주간과정,평화요양보호사교육원,30,600000,30,52.2,55
2085,요양보호사 자격 취득과정,의정부제일요양보호사교육원,30,540000,40,,56
2086,병원코디네이터,정연화의료서비스아카데미전문학원,20,665160,30,63.6,25
2087,간호조무사자격증 취득과정B,수원탑수원역점간호학원,206,3651040,30,66.1,32
2088,요양보호사 자격 취득과정,은혜간호학원 부설 요양보호사교육원,61,700000,30,58,51
2089,간호조무사 자격 취득과정,한나간호학원,200,2901680,23,68.6,38
2090,요양보호사 자격 취득과정,대성요양보호사교육원,39,600000,36,63.6,54
2091,요양보호사자격증취득과정,제이성모요양보호사교육원,31,650000,30,65,52
2092,요양보호사 자격 취득 과정,에녹요양보호사교육원,30,540000,40,50,56
2093,간호조무사자격증취득,메타간호학원,191,2998960,50,80,32
2094,요양보호사자격취득과정,엠마오요양보호사교육원,30,510000,40,53.5,56
2095,요양보호사자격취득과정,아름다운요양보호사교육원,30,499200,35,58.2,57
2096,요양보호사 자격 취득과정,영남요양보호사교육원,33,640800,40,64.5,55
2097,요양보호사 자격 취득과정,대천간호학원부설요양보호사교육원,33,650000,40,58.9,56
2098,요양보호사 자격 취득과정,당감요양보호사교육원,35,600000,39,67.1,53
2099,간호조무사 자격 취득과정(A),지산간호보건학원,193,2903200,36,82.7,31
2100,요양보호사 자격 취득과정,엔젤요양보호사교육원,33,600000,40,,56
2101,요양보호사 자격 취득과정,병점길요양보호사교육원,30,540000,34,,56
2102,요양보호사 자격 취득과정,민들레요양보호사교육원,35,600000,37,63.2,55
2103,간호조무사 자격증 취득과정,사창미즈간호학원,191,2964000,31,73.6,31
2104,요양보호사 자격증 취득과정,종로요양보호사교육원,57,641280,37,67.6,56
2105,요양보호사국가자격증취득과정,참사랑요양보호사교육원,30,600000,40,63,55
2106,요양보호사 자격 취득과정,대한요양보호사교육원,37,549840,40,33.3,55
2107,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,53
2108,요양보호사 국가 자격증 취득과정,삼성중앙요양보호사교육원,30,499920,30,,53
2109,요양보호사 자격 취득과정,원주간호학원 하이엔(주)분원,31,600000,30,60.7,54
2110,요양보호사 자격취득 과정,다사랑요양보호사교육원,30,600000,40,,56
2111,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,56
2112,요양보호사자격취득과정,은혜요양보호사교육원,30,540000,38,44.3,57
2113,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55,55
2114,요양보호사 국자자격 취득,케어대한요양보호사교육원,36,600000,40,51.4,55
2115,요양보호사자격증취득과정,다사랑요양보호사교육원,30,640800,30,61.4,57
2116,요양보호사 자격취득 과정,수레 요양보호사 교육원,30,636000,30,,51
2117,요양보호사 자격 취득과정,열린요양보호사교육원,35,540000,40,56,54
2118,요양보호사자격증취득과정,부산해운대요양보호사교육원,30,600000,40,62.7,57
2119,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,55
2120,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,55
2121,요양보호사 자격 취득과정,달서구요양보호사교육원,42,550080,40,40.8,52
2122,요양보호사 자격취득 양성과정,목포요양보호사교육원,30,480000,20,64.8,52
2123,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,36,640080,37,59.8,56
2124,건강보험청구심사통합과정,메디아이부산학원,17,740000,15,54.5,32
2125,요양보호사 자격증 취득과정,신천요양보호사교육원,30,640800,38,50.4,55
2126,요양보호사 자격 취득과정(실업자),강릉요양보호사교육원,33,549840,40,61.2,52
2127,간호조무사 자격증 취득,신갈간호학원,341,3040000,30,78.9,39
2128,요양보호사 자격 취득과정,온수요양보호사교육원,30,480000,40,,54
2129,요양보호사 자격 취득과정(A),전주안골간호학원부설요양보호사교육원,35,600000,40,48.6,57
2130,요양보호사 자격증 취득과정,대신요양보호사교육원,30,480000,30,52.3,57
2131,요양보호사양성과정,산돌요양보호사교육원,34,650000,30,71.4,56
2132,요양보호사 자격 취득과정,한국요양보호사교육원,30,540000,30,,56
2133,요양보호사 자격 취득(오전),금정요양보호사교육원,35,600000,40,48.1,56
2134,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,54
2135,요양보호사 자격 취득과정,성신간호학원부설요양보호사교육원,30,600000,40,52.2,57
2136,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,45,550080,30,48,55
2137,요양보호사 자격증취득 NCS과정,신현대요양보호사교육원,30,641520,40,59.8,57
2138,요양보호사자격증취득과정,주은요양보호사교육원,30,641520,32,55.7,56
2139,요양보호사 자격취득 과정(사회복지사자격취득자),함춘요양보호사교육원,10,250000,30,,48
2140,병원코디네이터&상담실장 양성과정,한국종합교육원,20,554300,15,,30
2141,요양보호사국가자격증취득(비NCS),(시흥)소래요양보호사교육원,30,480000,40,,57
2142,요양보호사 자격 취득과정(실업자),주식회사 나눔이장기요양센터,30,450000,30,,53
